title,ingredients,directions,NER,Country,Distance,garlic,salt,coconut milk,onion,fish sauce,water,red curry,ginger,vegetable oil,tomatoes,curry powder,chicken,lime,oil,sugar,curry,cilantro,brown sugar,turmeric,fresh ginger,onions,lime juice,Salt,fresh cilantro,basil,garam masala,ground coriander,cumin,ground cumin,Curry,soy sauce,shallots,rice,shrimp,olive oil,potatoes,red bell pepper,green curry,ground turmeric,chicken breasts,chicken broth,cinnamon,chili powder,carrots,canola oil,peanut oil,cumin seeds,butter,peanuts,red pepper,light coconut milk,green beans,Onion,coriander,cayenne pepper,turmeric powder,carrot,flour,Water,paprika,coriander seeds,Garlic,cloves,Ginger,jasmine rice,fresh basil,lemon juice,chicken stock,coriander powder,green onions,green chilies,Chicken,Coconut Milk,Turmeric,tomato paste,pepper,milk,kosher salt,zucchini,red onion,gingerroot,unsweetened coconut milk,Cumin,bamboo shoots,cornstarch,black pepper,coconut,clove garlic,fresh coriander,tomato,bay leaves,yellow onion,coconut cream,stalk lemongrass,ghee,palm sugar,Cilantro,mushrooms,beef,clove Garlic,Sugar,shallot,scallions,Onions,lime leaves,red chili powder,cumin powder,egg,red chilies,ground ginger,mustard seeds,cooking oil,green bell pepper,Kosher salt,ground black pepper,peanut butter,Fish Sauce,yogurt,eggs,cauliflower,frozen peas,pineapple,basmati rice,Garam masala,Vegetable oil,coriander seed,vegetable stock,broccoli,lemon grass,fenugreek seeds,ground cinnamon,plain yogurt,eggplant,Red Curry,chicken breast,vegetable broth,sesame oil,bay leaf,coconut oil,tomato puree,Tomatoes,potato,Garam Masala,stalks lemongrass,mint,chicken thighs,Olive Oil,galangal,lime zest,celery,black peppercorns,Oil,Carrot,skinless,cardamom pods,peas,chickpeas,shrimp paste,light brown sugar,Basil,ground beef,lamb,ginger paste,black mustard seeds,eggplants,white rice,tamarind paste,fennel seeds,green onion,coriander leaves,lemon,Cinnamon,honey,Potatoes,snow peas,Milk,Butter,cucumber,fresh coriander leaves,baby corn,rice noodles,mussels,ginger-garlic,pumpkin,unsalted butter,red onions,curry paste,chilies,fresh lemongrass,raisins,white sugar,white onion,cashews,sweet potato,Tomato,shiitake mushrooms,tomato sauce,nutmeg,vinegar,red chili pepper
Javanese Chicken Curry (Opor Ayam),"[""1 tablespoon coriander seeds"", ""1 fresh red Holland or Fresno chili, stemmed and cut into chunks"", ""6 shallots, peeled and cut into chunks"", ""2 cloves garlic, peeled"", ""1 piece galangal, about 1 1/2 inches long, peeled and roughly sliced (optional)"", ""1 piece ginger, 2 inches long, peeled and roughly sliced"", ""3 tablespoons peanut oil"", ""1 thick stalk lemon grass, stem end and brittle top cut off"", ""2 pieces cinnamon stick"", ""5 kaffir lime leaves"", ""2 1/2 to 3 pounds skin-on chicken legs, thighs or both (if possible, have thighs cut in half and knuckle cut off legs), patted dry"", ""2 cups unsweetened coconut milk"", ""3/4 teaspoon kosher salt, more to taste""]","[""In a small food processor, whirl coriander seeds until finely ground."", ""Add chili, shallots, garlic, galangal and ginger and process to a smooth paste, adding a tablespoon or so of water if needed."", ""(Ingredients can also be chopped finely, then pounded together in mortar and pestle.)"", ""Heat oil in a large heavy pot over medium heat."", ""When oil is hot enough to gently sizzle a pinch of paste, add all the paste and cook, stirring often, until golden, 5 to 7 minutes."", ""Reduce heat as needed to prevent browning."", ""Using a heavy object like a glass measuring cup, smash lemon grass stalk, crushing lightly just until bendable."", ""Tie in a knot, pulling gently on both ends."", ""Add to pot with cinnamon and lime leaves."", ""Cook 1 minute more, until cinnamon is fragrant."", ""Scrape paste to one side and add chicken to pot."", ""Raise heat and brown chicken lightly on both sides, about 10 minutes total."", ""Add 1 cup coconut milk, 1 1/4 cups water and salt, stirring well and scraping up browned bits from bottom of pot."", ""Bring to a gentle simmer and cook uncovered 40 to 50 minutes, until chicken is cooked through and sauce is thickened."", ""Do not boil."", ""Add remaining coconut milk and heat through."", ""Taste for salt."", ""Let cool slightly and serve.""]","[""coriander seeds"", ""red"", ""shallots"", ""garlic"", ""galangal"", ""ginger"", ""peanut oil"", ""lemon grass"", ""cinnamon stick"", ""lime"", ""skin-on"", ""unsweetened coconut milk"", ""kosher salt""]",Indonesia,8649,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kurma(Quick Chicken Curry From South Africa)  ,"[""2 1/2 to 3 lb. fryer chicken, cut up"", ""2 Tbsp. vegetable oil"", ""1 large onion, sliced"", ""3 to 4 tsp. curry powder"", ""3 cloves garlic, thinly sliced"", ""1 tsp. sugar"", ""salt to taste"", ""1/2 to 1 tsp. cayenne pepper"", ""1 c. water""]","[""Combine all ingredients in Dutch oven or large, heavy pan. Bring to a boil; reduce heat to low."", ""Cover and simmer for 1 hour or until chicken is done, stirring occasionally."", ""Serve with hot rice."", ""Makes 6 servings.""]","[""fryer chicken"", ""vegetable oil"", ""onion"", ""curry powder"", ""garlic"", ""sugar"", ""salt"", ""cayenne pepper"", ""water""]",South Africa,8250,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South African Curry(Serves 4)  ,"[""2 onions, chopped"", ""1/2 c. oil"", ""4 tomatoes, peeled and chopped"", ""2 1/4 Tbsp. vinegar"", ""2 1/4 tsp. sugar"", ""2 tsp. curry"", ""2 lb. sauteed meat (any)"", ""6 potatoes, peeled and quartered"", ""2 c. frozen peas""]","[""Fry onions in oil; add tomatoes and stir."", ""When it sticks, add vinegar, sugar and curry to create a sauce."", ""Blend sauce and set aside."", ""In a large covered skillet add meat, potatoes and frozen peas."", ""Add sauce, cover and simmer until potatoes are cooked. Serve with bowls of coconut, chutney, crushed pineapple and sliced bananas to garnish.""]","[""onions"", ""oil"", ""tomatoes"", ""vinegar"", ""sugar"", ""curry"", ""sauteed meat"", ""potatoes"", ""frozen peas""]",South Africa,8250,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Chicken Banana Curry From South Africa,"[""2 oz. butter or margarine"", ""2 to 4 bananas, mashed"", ""1/4 pt. cream"", ""1 large onion, grated"", ""approximately 2 Tbsp. curry powder"", ""sugar and salt to taste"", ""2 to 4 tomatoes, peeled and seeded"", ""1 Tbsp. flour"", ""1 c. milk"", ""1 c. chicken stock"", ""juice of 1 lemon"", ""2 Tbsp. tomato juice (optional)"", ""2 c. cut up cooked chicken""]","[""Grate onion; saute in butter."", ""Add curry and fry 1 minute. Add mashed bananas, tomatoes, sugar and salt and cook."", ""Stir in flour and slowly add chicken stock, milk and cream, stirring constantly until thick."", ""Add lemon and tomato juice."", ""Fold in 2 cups cooked chicken chunks and heat thoroughly."", ""Serve with white rice and buttered thin bread slices."", ""Unusual and delicious dish.""]","[""butter"", ""bananas"", ""cream"", ""onion"", ""curry powder"", ""sugar"", ""tomatoes"", ""flour"", ""milk"", ""chicken stock"", ""lemon"", ""tomato juice"", ""chicken""]",South Africa,8250,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
South African Pumpkin Soup With Banana And Curry,"[""1 1/2 pounds pumpkin, peeled and cubed"", ""4 tablespoons olive oil, divided"", ""2 tablespoons brown sugar"", ""2 tablespoons honey"", ""1 ripe banana"", ""1 small onion, finely chopped"", ""1 carrot, chopped"", ""1 stalk celery, chopped"", ""1 clove garlic, finely chopped"", ""1 teaspoon medium curry powder"", ""1/2 teaspoon ground coriander"", ""1/4 teaspoon ground nutmeg"", ""1/4 teaspoon ground cinnamon"", ""1 cup coconut milk"", ""1 cup chicken stock"", ""salt to taste"", ""freshly ground black pepper"", ""1 lime, juiced, or as needed""]","[""Preheat the oven to 350 degrees F (175 degrees C)."", ""Combine pumpkin, 2 tablespoons olive oil, sugar, and honey in a bowl. Pour into a baking dish. Place unpeeled banana in a second smaller baking dish."", ""Bake both pumpkin and banana in the preheated oven until pumpkin has softened and is lightly brown, 20 to 30 minutes."", ""Meanwhile, heat remaining olive oil in a large pot over medium-low heat and cook onion, carrot, and celery until soft, 5 to 10 minutes. Add garlic, curry powder, coriander, nutmeg, and cinnamon; mix to combine. Cook for another 3 to 5 minutes."", ""Peel banana. Add banana flesh, pumpkin, coconut milk, and chicken stock to the pot and simmer 5 to 10 minutes. Puree soup using a stick blender until smooth. If desired, thin soup with more stock or hot water. Season with salt, pepper, and lime juice.""]","[""pumpkin"", ""olive oil"", ""brown sugar"", ""honey"", ""banana"", ""onion"", ""carrot"", ""celery"", ""clove garlic"", ""curry powder"", ""ground coriander"", ""ground nutmeg"", ""ground cinnamon"", ""coconut milk"", ""chicken stock"", ""salt"", ""freshly ground black pepper"", ""lime""]",South Africa,8250,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Quick Fruit Curry (South African),"[""1 roasting chicken, cut into pieces"", ""2 tablespoons oil"", ""1 tablespoon butter"", ""1 small onion, chopped"", ""3 tablespoons curry powder, heaping"", ""1/2 cup fresh apple, diced"", ""1/2 cup dried apricot, chopped"", ""1/2 cup raisins"", ""1 teaspoon salt"", ""3 tablespoons vinegar or 3 tablespoons fresh lemon juice"", ""1/4 cup peanuts, slightly crushed"", ""water, to cover""]","[""Brown the chicken in oil and butter over moderate heat. Remove pieces and set aside."", ""Lightly saute the onions in the same large skillet or pot."", ""Stir in the curry powder, return chicken to the pot, and cook for 3-5 minutes, turning the pieces several times."", ""Add the fruits, salt, vinegar and peanuts, with enough water to cover."", ""Bring to a boil, reduce heat, cover and simmer until chicken is tender, about 45 minutes."", ""If the sauce is too thin to ladle well over rice, cook uncovered another 15-20 minutes"", ""until the liquid is reduced.""]","[""chicken"", ""oil"", ""butter"", ""onion"", ""curry powder"", ""fresh apple"", ""dried apricot"", ""raisins"", ""salt"", ""vinegar"", ""peanuts"", ""water""]",South Africa,8250,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
South African Chicken Curry,"[""3 tablespoons olive oil"", ""2 lbs chicken thighs, cut into bite size pieces"", ""2 -3 small potatoes, peeled and cubed"", ""1 large onion, chopped"", ""1 tablespoon ginger paste"", ""1 -2 tablespoon chili paste (depending on how hot you like it)"", ""1 tablespoon garlic, minced"", ""1 tablespoon good quality curry powder"", ""2 teaspoons garam masala"", ""1 (14 1/2 ounce) can diced tomatoes"", ""1/2 cup chicken stock (you may also use water)"", ""2 bay leaves"", ""2 curry leaves"", ""1 cinnamon stick"", ""4 ounces plain yogurt""]","[""Start with a hot pan with olive oil - add onion and saute for a few minutes. Add ginger paste, sriracha, garlic, curry powder, garam masala and cinnamon stick. Saute for a few minutes until you make sort of a paste."", ""Add chicken and saute until chicken is no longer pink."", ""Add potatoes, tomatoes, curry leaves, bay leaves and chicken stock - bring to a boil."", ""Reduce heat to simmer and cook uncovered for approximately 1 hour stirring occasionally."", ""Add more chicken stock if you like it thinner."", ""The curry should thicken and have a rich deep golden colour.""]","[""olive oil"", ""chicken thighs"", ""potatoes"", ""onion"", ""ginger paste"", ""chili paste"", ""garlic"", ""curry powder"", ""garam masala"", ""tomatoes"", ""chicken stock"", ""bay leaves"", ""curry"", ""cinnamon"", ""yogurt""]",South Africa,8250,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durban Chicken Curry,"[""1 teaspoon ghee"", ""1/4 teaspoon salt"", ""1/4 teaspoon fresh ground pepper"", ""1/4 teaspoon paprika"", ""12 boneless skinless chicken thighs"", ""1/2 tablespoon ghee"", ""2 large onions, medium dice"", ""4 garlic cloves, minced"", ""1 1/2 tablespoons curry powder (homemade or authentic Indian brand)"", ""1/2 tablespoon lime juice"", ""1 tablespoon grated fresh ginger"", ""1 cup crushed tomatoes"", ""1 cup coconut milk"", ""1/2 tablespoon sugar"", ""1 tablespoon cilantro, chopped"", ""2 cinnamon sticks"", ""3 bay leaves""]","[""Preheat oven to 300\u00b0F."", ""Heat 1 teaspoon ghee in a non stick fry pan."", ""Trim chicken thighs of visible fat and season with the salt, pepper and paprika."", ""Brown on both sides in the heated ghee and transfer to a casserole dish that has a tight fitting lid. My favourite is a Le Creuset oval casserole."", ""In the same fry pan add the additional 1/2 tablespoon ghee and saute the onions and garlic until soft."", ""Add the curry powder and cook further 2 minutes."", ""Add lime juice, fresh ginger, crushed tomatoes, coconut milk, sugar, chopped cilantro, cinnamon sticks and bay leaves."", ""Pour over chicken - mix so all is coated - cover with lid and bake up to 1 1/2 hours or until chicken is tender."", ""SAMBALS are condiments that are served in small dishes as compliments to the curry: 1) Mix together chopped tomatoes and finely chopped onion sprinkled with salt, place in a serving dish and set aside. 2) Sliced bananas. 3) Peach Chutney 4) Lime Pickle 5) Toasted coconut to sprinkle. 6) Papadoms 7) Naan bread."", ""LEFT OVERS FOR BREAKFAST: If you have left over gravy - add a couple of halved hard boiled eggs and serve on toast for breakfast the next day!""]","[""ghee"", ""salt"", ""fresh ground pepper"", ""paprika"", ""chicken thighs"", ""ghee"", ""onions"", ""garlic"", ""curry"", ""lime juice"", ""ginger"", ""tomatoes"", ""coconut milk"", ""sugar"", ""cilantro"", ""cinnamon sticks"", ""bay leaves""]",South Africa,8250,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bo-Kaap Cape Malay Kerrie - South African Cape Malay Curry,"[""1 1/2 kg boneless mutton shoulder or 1 1/2 kg boneless lamb shoulder"", ""oil"", ""4 onions, peeled and chopped"", ""2 -4 garlic cloves, peeled and minced"", ""1 piece fresh gingerroot, peeled and crushed"", ""1 tablespoon cape malay curry powder or 1 tablespoon mild curry powder, of your choice"", ""1 teaspoon ground coriander"", ""1 teaspoon ground cumin"", ""1/2 teaspoon turmeric"", ""1/4 teaspoon salt"", ""black pepper"", ""1 cinnamon stick"", ""3 cloves"", ""2 bay leaves"", ""2 carrots, peeled and diced"", ""250 g dried apricots, soaked in warm water and drained"", ""2 bananas, peeled and sliced"", ""2 tablespoons tomato paste"", ""50 ml wine vinegar"", ""250 ml meat stock"", ""3 tablespoons apricot jam"", ""3 tablespoons natural yoghurt""]","[""Heat the oil in a large pot or saucepan."", ""Over high heat, fry the onions and garlic, stirring continuously. Add the ginger, curry powder and all the spices and continue stirring for a minute. Season to taste with pepper and add the salt."", ""Reduce heat slightly. Add the meat and fry it until it is browned on all sides. (This may be easier if you remove the onions, garlic and ginger mixture and set them aside, then return them to the pot after the meat is browned.)."", ""Add the vinegar and stock, plus all the other remaining ingredients (except the apricot jam, yoghurt, and bananas). Cover. Reduce heat. Simmer over a low heat, stirring occasionally, until everything is tender, approximately 1 1/2 hours for lamb and 2 hours for mutton, maybe a little longer."", ""Stir in the apricot jam and the yoghurt a few minutes before serving."", ""Serve this curry with yellow rice and a variety of sambals and atjars.""]","[""mutton shoulder"", ""oil"", ""onions"", ""fresh gingerroot"", ""cape malay"", ""ground coriander"", ""ground cumin"", ""turmeric"", ""salt"", ""black pepper"", ""cinnamon"", ""cloves"", ""bay leaves"", ""carrots"", ""dried apricots"", ""bananas"", ""tomato paste"", ""wine vinegar"", ""stock"", ""apricot jam"", ""natural yoghurt""]",South Africa,8250,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Cape Malay Curry Sauce,"[""3 tablespoons olive oil"", ""1 medium onion, finely chopped"", ""1 garlic clove, pressed"", ""3 tablespoons tomato paste"", ""1/4 cup water"", ""1 (3 1/2 ounce) can chopped green chilies, drained"", ""2 teaspoons grated ginger"", ""1 tablespoon curry powder"", ""1 tablespoon white vinegar"", ""2 tablespoons apricot preserves"", ""2 tablespoons plain yogurt""]","[""In a medium saucepan, saute onion and garlic until onion is clear."", ""Add next six ingredients and simmer for about 30 minute."", ""Add the preserves and stir until dissolved."", ""Let the sauce cool, then toss it in the blender. Blend until smooth."", ""Stir in the yogurt.""]","[""olive oil"", ""onion"", ""garlic"", ""tomato paste"", ""water"", ""green chilies"", ""ginger"", ""curry powder"", ""white vinegar"", ""apricot preserves"", ""plain yogurt""]",South Africa,8250,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
South African Curry,"[""1 medium onion, chopped"", ""2 teaspoons curry powder"", ""1/2 teaspoon turmeric"", ""3 ripe tomatoes, chopped"", ""6 pieces chicken"", ""1 1/2 teaspoons garlic"", ""1/2 teaspoon ginger"", ""potato, cubed (personal preference)"", ""2 teaspoons salt""]","[""Saute onion in a little oil til soft."", ""Add curry powder and turmeric.Saute for 30 sec. Don't let burn!"", ""Add chopped tomatoes and cook down to a paste."", ""Add garlic and ginger."", ""Add chicken and potatoes."", ""Salt to taste and let simmer until chicken and potatoes are done.""]","[""onion"", ""curry powder"", ""turmeric"", ""tomatoes"", ""chicken"", ""garlic"", ""ginger"", ""potato"", ""salt""]",South Africa,8250,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape Curry Powder,"[""1 tablespoon whole cloves"", ""2 tablespoons whole black peppercorns"", ""1/2 cup coriander seed"", ""3 tablespoons cumin seeds"", ""1 tablespoon fennel seed"", ""1 tablespoon mustard seeds"", ""3 small dried hot red chiles, seeds and stems removed (such as piquins or santakas)"", ""1/4 cup ground cardamom"", ""1/4 cup ground turmeric"", ""3 tablespoons ground fenugreek"", ""1 tablespoon ground ginger""]","[""In a dry skillet, toast separately the cloves, peppercorns, and the coriander, cumin, fennel and mustard seeds over medium heat, taking care not to burn them."", ""Combine the toasted ingredients and the chiles in a spice mill and grind to a fine powder."", ""Combine with the remaining ingredients and mix until a uniform color is achieved."", ""Store in an airtight jar.""]","[""whole cloves"", ""whole black peppercorns"", ""coriander seed"", ""cumin seeds"", ""fennel seed"", ""mustard seeds"", ""red chiles"", ""ground cardamom"", ""ground turmeric"", ""ground fenugreek"", ""ground ginger""]",South Africa,8250,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
